,url,date,content,id,username,outlinks,outlinksss,tcooutlinks,tcooutlinksss
177,https://twitter.com/customer16/status/1574464825782341632,2022-09-26 18:24:01+00:00,⁦@_Kalyan_K⁩ ⁦@Flipkart⁩ ⁦@flipkartsupport⁩ This is how payment gateways are failing with customers and there is no accountability/support compensation. #bigbilliondays https://t.co/6bKrnXnLwH,1574464825782341632,customer16,[],,[],
178,https://twitter.com/anuj__kapoor/status/1574460466994491392,2022-09-26 18:06:42+00:00,@Flipkart can you please comment on this hack so that the users can secure their accounts and enable MFA. #FlipkartHacked #bigbilliondays2022 #bigbilliondays #bigbillionday,1574460466994491392,anuj__kapoor,[],,[],
179,https://twitter.com/anuj__kapoor/status/1574459587041939457,2022-09-26 18:03:12+00:00,9 Million Flipkart accounts Hacked#FlipkartHacked #bigbilliondays #bigbilliondays2022 #Flipkart https://t.co/floKG7Ji18,1574459587041939457,anuj__kapoor,[],,[],
180,https://twitter.com/anuj__kapoor/status/1574459250029518849,2022-09-26 18:01:51+00:00,Change your Flipkart passwords. 9 million accounts were hacked and hackers are using pay later to shop from hacked accounts #FlipkartHacked #bigbilliondays #bigbilliondays2022 #ModiJiKiBeti,1574459250029518849,anuj__kapoor,[],,[],
181,https://twitter.com/anuj__kapoor/status/1574456618187689989,2022-09-26 17:51:24+00:00,"Flipkart allegedly hacked, with upwards of 9 million customer records offered on a cybercrime forum. Approximately 9 million user records from Flipkart were advertised on the forum. Data revealed Customer Name
Phone number, Lat/Long and Address #FlipkartHacked  #bigbilliondays",1574456618187689989,anuj__kapoor,[],,[],
182,https://twitter.com/thekeralien/status/1574455872738144256,2022-09-26 17:48:26+00:00,"@myntra @Flipkart @flipkartsupport 

Another gimmick from Myntra again. And Flipkart is eager to charges Rs.125 if we return the product. Such shitty move and unsaid cancellations. And no explanation #bigbilliondays #FlipkartBigBillionDays #AmazonGreatIndianFestival #amazonIndia https://t.co/VmC7TumfZ6",1574455872738144256,thekeralien,[],,[],
183,https://twitter.com/HARSHVA84452886/status/1574451235763417088,2022-09-26 17:30:01+00:00,"Price should be 47990
#bigbilliondays
#iPhone13OnFlipkart https://t.co/IwEhSTuCdU",1574451235763417088,HARSHVA84452886,[],,[],
184,https://twitter.com/RV198685/status/1574451107501608961,2022-09-26 17:29:30+00:00,"@flipkartsupport @Flipkart I am going to complaint in consumer forum tomorrow, shame on you and your services…You guys don’t even have an update on my order..you people are cheating your customer in this #bigbilliondays and not giving the products..",1574451107501608961,RV198685,[],,[],
185,https://twitter.com/HARSHVA84452886/status/1574450718328889344,2022-09-26 17:27:57+00:00,"Hmm I think price will be 46990 or 49490
#bigbilliondays 
#Flipkartbigbillionday 
#iPhone13OnFlipkart https://t.co/scA4EfxWNq",1574450718328889344,HARSHVA84452886,[],,[],
186,https://twitter.com/niteshbind/status/1574444700110852096,2022-09-26 17:04:02+00:00,"What is this dear @Flipkart ?? I just bought this camera. On your App the Price has been inflated even above the MRP and then giving discount on that price which don't even exist??

Is this legally and ethically correct? @jagograhakjago 

#bigbilliondays2022 #bigbilliondays https://t.co/OXwXSYazQt",1574444700110852096,niteshbind,[],,[],
187,https://twitter.com/ZeeTeluguLive/status/1574443686858870785,2022-09-26 17:00:01+00:00,"ఆన్‌లైన్‌లో ల్యాప్‌టాప్ ఆర్డర్.. ఓపెన్ చేసి చూస్తే షాక్.. ఇంకో పెద్ద షాకిచ్చిన కస్టమర్ కేర్
https://t.co/ci9PIKNcU5
#BigBillionDays #Flipkart #ZeeTeluguNews",1574443686858870785,ZeeTeluguLive,['https://zeenews.india.com/telugu/social/ordered-for-laptop-in-big-billion-days-sale-but-flipkart-sent-ghadi-detergnent-soaps-77571'],https://zeenews.india.com/telugu/social/ordered-for-laptop-in-big-billion-days-sale-but-flipkart-sent-ghadi-detergnent-soaps-77571,['https://t.co/ci9PIKNcU5'],https://t.co/ci9PIKNcU5
188,https://twitter.com/InvestyleWorld/status/1574436132741332994,2022-09-26 16:30:00+00:00,"#AmazonGreatIndianFestival Billion Dollar Indian Sale

E-Commerce giants Amazon &amp; Flipkart set to earn BILLIONS 

Check this story to see how profitable the festive season:
https://t.co/fAVt0bbxKt

#FlipkartBigBillionDays #Sales #BigBillionDays #GreatIndianFestival #AmazonSeLiya https://t.co/ugz8oTUSWM",1574436132741332994,InvestyleWorld,['https://investyle.com/web-stories/amazon-flipkart-to-earn-billions-in-indian-festive-sale/'],https://investyle.com/web-stories/amazon-flipkart-to-earn-billions-in-indian-festive-sale/,['https://t.co/fAVt0bbxKt'],https://t.co/fAVt0bbxKt
189,https://twitter.com/DIZOTech/status/1574433669950984195,2022-09-26 16:20:13+00:00,"#DIZOWatch2Sports has a 1.69"" big &amp; bright display that helps in easy viewing on the sunniest day and lets you #SeeMoreDoMore.

Grab it at @Flipkart's #BigBillionDays sale today!
⌚ At just ₹1,599
🛍️ https://t.co/TR6RrtQSWD

#DIZO #BeDifferent #TrySomethingGood https://t.co/7N25IZKyPO",1574433669950984195,DIZOTech,['http://bit.ly/IOTBigBillionDays'],http://bit.ly/IOTBigBillionDays,['https://t.co/TR6RrtQSWD'],https://t.co/TR6RrtQSWD
190,https://twitter.com/Happyadrish/status/1574429193978249217,2022-09-26 16:02:25+00:00,@flipkartsupport U made out of delivery on ur own &amp; again showing to be delivered tomorrow as the day ends.such a shame why you do this when you can't handle.. Promises r meant 2 be broken is what u hv taken seriously #bigbilliondays #Flipkart Don't come asking for order Id in DM,1574429193978249217,Happyadrish,[],,[],
191,https://twitter.com/toposant55/status/1574425818381844480,2022-09-26 15:49:01+00:00,"@IndiaPOCO Truly Mad Offers ❤❤❤  #BigBillionDays Sale 
#POCODiwaliMadness @Himanshu_POCO @vahgar",1574425818381844480,toposant55,[],,[],
192,https://twitter.com/goat_2105/status/1574425698898427904,2022-09-26 15:48:32+00:00,Best true wireless earbuds under 1000?? #GreatIndianFestival #bigbilliondays #AmazonGreatIndianFestival #Flipkartbigbillionday #Flipkart #Amazon #AmazonIndia #boat #boult #mivi #FlipkartBigBillionDays #earbuds,1574425698898427904,goat_2105,[],,[],
193,https://twitter.com/chinmay_rout/status/1574422299045810178,2022-09-26 15:35:02+00:00,Team @Flipkart @flipkartsupport please check #oneplus Nord 2 is not available in exchange item options. Please update asap in this #bigbilliondays sale.,1574422299045810178,chinmay_rout,[],,[],
194,https://twitter.com/Lokeshkataria_/status/1574417379756765184,2022-09-26 15:15:29+00:00,"Ordered an iphone 13 during the bigbilliondays sale, when the order was about to deliver the executive entered wrong otps and the order got cancelled. 
Need the order at the same price, this is a mistake at your end not mine. 
ID - OD126064245260055000
@Flipkart @flipkartsupport",1574417379756765184,Lokeshkataria_,[],,[],
195,https://twitter.com/Kartik07675015/status/1574415403811360768,2022-09-26 15:07:38+00:00,"Ye fake news thi ki flipkart giveaway karega apply iphone 13 ka bilkul fake news thi bas tweets krwane the krwa liye ab duniya jaye bhad me
@Flipkart
@TechnicalGuruji 
#bigbilliondays",1574415403811360768,Kartik07675015,[],,[],
196,https://twitter.com/FlipkartHealth/status/1574414597385506816,2022-09-26 15:04:25+00:00,"Aapne #BBDPeDawaiLiyaKya? Get 30% off + 10% wallet cashback on all your healthcare needs only on Big Billion Days sale! *T&amp;C Apply 
#trending #TrendAlert #TrendingReel #twitter
#twittertrending #tweet #BBDPeDawaiLiaKya #BestSavingsOnMedicines #FKH #BigBillionDays #Sale #BBD https://t.co/wuQkqzHo1V",1574414597385506816,FlipkartHealth,[],,[],
197,https://twitter.com/unoffcialvishal/status/1574405473071427598,2022-09-26 14:28:10+00:00,"Haa bhai pata chal gya hai #bigbilliondays se tumne iphone kharid liya hai , ab story dalna band kro bhyi😭🫠",1574405473071427598,unoffcialvishal,[],,[],
198,https://twitter.com/d322434/status/1574404310300905473,2022-09-26 14:23:33+00:00,"Steps to earn crores worth in a few days:
1. Create hype for a huge sale, i.e. #bigbilliondays 
2. Receive crores of prepaid orders
3. Cancel/deliver fake items and promise refund to SOME of the orders. 
Enjoy a week's worth of interest plus non refunded money.#BoycottFlipkart",1574404310300905473,d322434,[],,[],
199,https://twitter.com/IndiaPOCO/status/1574404092033896453,2022-09-26 14:22:41+00:00,"A 𝗠agnificient line up for gobsmacking prices! Make the best use of #BigBillionDays Sale before it gets over, hurry up - https://t.co/MZiPMHt3KY  
#POCODiwaliMadness https://t.co/YeDF09r5J4",1574404092033896453,IndiaPOCO,['http://bit.ly/POCOPhones'],http://bit.ly/POCOPhones,['https://t.co/MZiPMHt3KY'],https://t.co/MZiPMHt3KY
200,https://twitter.com/citizenkamath/status/1574402660056281088,2022-09-26 14:16:59+00:00,"The only purchase from #bigbilliondays sale on #Flipkart
Travelling around the world in a cup with @sleepyowlcoffee https://t.co/F0r1sNu75Y",1574402660056281088,citizenkamath,[],,[],
201,https://twitter.com/sunkaraleela/status/1574400924616753153,2022-09-26 14:10:06+00:00,"ఇందులో ఎవరు అబద్ధం చెప్తున్నారు? 😜
#bigbilliondays https://t.co/FA3QWAPykh",1574400924616753153,sunkaraleela,[],,[],
202,https://twitter.com/chauhanpooja19/status/1574400057859678210,2022-09-26 14:06:39+00:00,"@Flipkart Pathetic service as usual by u made d mistake of ordering Iphone with exchange your delivery guys are even worst couldn't wait to check n ran away, also looking at your packaging I was not sure if I shuld accept Then he said mera jab man karegaa aaunga. #bigbilliondays",1574400057859678210,chauhanpooja19,[],,[],
203,https://twitter.com/ParthJBhagat/status/1574398955990835201,2022-09-26 14:02:16+00:00,"@Flipkart, bought @Samsung TV during #bigbilliondays sale. Television delivered within 2 days, without table top stands. Installation executive requested table top from the company. Estimated delivery of table top stands is 8 days! Supply chain system needs to introspect!!",1574398955990835201,ParthJBhagat,[],,[],
204,https://twitter.com/FlipkartHealth/status/1574398398131830785,2022-09-26 14:00:03+00:00,"Spot 1, 2, or 10, get 30% off + 10% wallet cashback during ALL in the Big Billion Days! Shop now! 
#BBDPeDawaiLiyaKya
*T&amp;C Apply

#FlipkartHealthPlus #BestSavingsOnMedicines #GenuineMedicines #FKH #BigBillionDays #Sale #BBD https://t.co/SJOC3e2OJy",1574398398131830785,FlipkartHealth,[],,[],
205,https://twitter.com/Rrv_06/status/1574393970246852608,2022-09-26 13:42:27+00:00,"@IndiaPOCO I am so sad with the fact that its Big Billion Day,even then there is no No Cost Emi available specially on Poco F4 which i wanted to purchase for my mother as she is still using a Redmi Note 8😢 #BigBillionDays #POCOPhones #POCODiwaliMadness  @Himanshu_POCO",1574393970246852608,Rrv_06,[],,[],
206,https://twitter.com/suram_chandu/status/1574393510676946944,2022-09-26 13:40:38+00:00,"20 Best Mobile Loot Deals in Flipkart Big Billion Days 2022 || Offers లో Best Deals ఇవే || in telugu
Video Link : https://t.co/D4FswRaswX
.
.
#FlipkartBigBillionDays #Flipkart #flipkartsale #bigbilliondays @flipkartsupport @Flipkart https://t.co/P55fFZkalG",1574393510676946944,suram_chandu,['https://youtu.be/GfolpMK5lro'],https://youtu.be/GfolpMK5lro,['https://t.co/D4FswRaswX'],https://t.co/D4FswRaswX
207,https://twitter.com/kmadhav/status/1574390793560903680,2022-09-26 13:29:50+00:00,"Why People are obsessed with iPhone 14 ?

#iphone14  

#iphone 
#flipkart  #amazon #bigbilliondays @ New Delhi https://t.co/rr61tDDqq6",1574390793560903680,kmadhav,['https://www.instagram.com/p/Ci-L5kpNiZK/?igshid=YTgzYjQ4ZTY='],https://www.instagram.com/p/Ci-L5kpNiZK/?igshid=YTgzYjQ4ZTY=,['https://t.co/rr61tDDqq6'],https://t.co/rr61tDDqq6
208,https://twitter.com/Killer_jeans/status/1574389676093251584,2022-09-26 13:25:24+00:00,"A message from the OG Killer! Ahan Shetty urges you to amp up your Killer style this season with the @Flipkart Big Billion Days - Shop now!

#KillerJeans #ThisIsUs #Fashion #Flipkart #BigBillionDays @Killer_jeans https://t.co/MFjK88j5ij",1574389676093251584,Killer_jeans,[],,[],
209,https://twitter.com/FlipkartHealth/status/1574386009348878336,2022-09-26 13:10:49+00:00,"Don’t miss out! Grab medicines and healthcare products at min 30% off + 10% wallet cashback in our Big Billion Day sale! #BBDPeDawaiLiyaKya
*T&amp;C Apply

#FlipkartHealthPlus #BestSavingsOnMedicines #GenuineMedicines #FKH #BigBillionDays #Sale #BBD https://t.co/56cLz91rwK",1574386009348878336,FlipkartHealth,[],,[],
210,https://twitter.com/vinettr/status/1574379905009139712,2022-09-26 12:46:34+00:00,"I was feeling hungry and figuring out kya order karu.. came across this, looked tempting but worried ki cancel na ho jaye so dropped the idea 😐

#bigbilliondays #Flipkart #fassos #FlipkartBigBillionDaysScam https://t.co/mRDRM2nqOK",1574379905009139712,vinettr,[],,[],
211,https://twitter.com/toposant55/status/1574379877545185281,2022-09-26 12:46:28+00:00,"@IndiaPOCO Jaw Dropping Offer 😍😍📱

 #BigBillionDays Sale 
#POCODiwaliMadness",1574379877545185281,toposant55,[],,[],
212,https://twitter.com/IndiaPOCO/status/1574377446472024064,2022-09-26 12:36:48+00:00,"Remember, 5G is not live yet, but we already got you covered!

Enjoy ∞ fun with the POCO F4 5G, POCO X4 Pro 5G and POCO M4 5G! 😉😏
Grab the best deal in Flipkart's #BigBillionDays Sale now: https://t.co/MZiPMHt3KY
#POCODiwaliMadness https://t.co/4hGxq3UU8M",1574377446472024064,IndiaPOCO,['http://bit.ly/POCOPhones'],http://bit.ly/POCOPhones,['https://t.co/MZiPMHt3KY'],https://t.co/MZiPMHt3KY
213,https://twitter.com/ashminkumar4/status/1574375102933630976,2022-09-26 12:27:29+00:00,"I ordered the phone in big billion days . The ordered got cancelled next day . WHAT A SCAM
#bigbilliondays #flipkartscam https://t.co/WrbHGRC2HT",1574375102933630976,ashminkumar4,[],,[],
214,https://twitter.com/raaz_shah_7/status/1574374837220278272,2022-09-26 12:26:26+00:00,"@realmeIndia @Flipkart 😲😲😲😲 Superb Deal
#realmeFestiveDays
#realme9i5G
#The5GRockstar  #BigBillionDays",1574374837220278272,raaz_shah_7,[],,[],
215,https://twitter.com/cellbay_mobiles/status/1574374143427899392,2022-09-26 12:23:40+00:00,"Indeed, A Hot Employment Generating Hub!

What other industries do you think generates more than 30 Million jobs

Comment below 👇

#bigbilliondays #greatindianfestival #greatindiansale #smartphones #employment #employmenthub #million #millionjobs #trendingjobs #hiringnow #hiring https://t.co/gu1HiffVoR",1574374143427899392,cellbay_mobiles,[],,[],
216,https://twitter.com/geekflytech/status/1574370382450110469,2022-09-26 12:08:44+00:00,Best Deal for Creator #Limited Offer #MaonoAUA03 #MaonoAUPM461S #BigBillionDays #Flipkart #Youtuber #Creator #BestMic #micforyoutube https://t.co/VNbnC2zMmW,1574370382450110469,geekflytech,[],,[],
217,https://twitter.com/MidniTeConstan1/status/1574369310453006337,2022-09-26 12:04:28+00:00,"There is a better sale in the #StockMarket yet people will choose to shop on @Flipkart and @amazonIN.

#stockmarketcrash
#StocksToBuy
#stockstowatch #stocks #bigbilliondays",1574369310453006337,MidniTeConstan1,[],,[],
218,https://twitter.com/Jaspritbumrah93/status/1574367143704940545,2022-09-26 11:55:52+00:00,"#Collab Excited to showcase @myuppercase travel gear. #neverordinary

Always standout, planet-friendly, GRS certified, and with best-in-class international warranties. Available on the #Flipkart #BigBillionDays. https://t.co/wZxc59DmBs",1574367143704940545,Jaspritbumrah93,[],,[],
219,https://twitter.com/FlipkartHealth/status/1574365732535615493,2022-09-26 11:50:15+00:00,"We’re here to double your happiness!
Get min. 27% off ➕ 5% wallet cashback from 6 pm to 8 pm 🥳
Load your karts now!

#BBDPeDawaiLiaKya #FlipkartHealthPlus #BestSavingsOnMedicines #GenuineMedicines #FKH #BigBillionDays #Sale #BBD https://t.co/w51xkUr65q",1574365732535615493,FlipkartHealth,[],,[],
220,https://twitter.com/thenikchaudhary/status/1574364142298755079,2022-09-26 11:43:56+00:00,"On an Average they sold each device worth of INR 8333.33/-
Don’t know from which angle we’re still a poor/developing nation. 😂
#INDIA #bigbilliondays #AmazonGreatIndianFestival https://t.co/tdiKXeMF6E",1574364142298755079,thenikchaudhary,['https://twitter.com/ManojSaru/status/1574322369757204480'],https://twitter.com/ManojSaru/status/1574322369757204480,['https://t.co/tdiKXeMF6E'],https://t.co/tdiKXeMF6E
221,https://twitter.com/realmeIndia/status/1574361590677110784,2022-09-26 11:33:48+00:00,"Upgrade your smartphone with #realmeFestiveDays.

The perfect combination of specs and style awaits with the #realme9i5G starting at a KILLER price of only ₹10,999*😮

Be the #The5GRockstar with @Flipkart’s #BigBillionDays Sale.

*T&amp;C Apply
Buy now: https://t.co/T245c65Qld https://t.co/9YF9pLrFkg",1574361590677110784,realmeIndia,['http://bit.ly/3Am6j8v'],http://bit.ly/3Am6j8v,['https://t.co/T245c65Qld'],https://t.co/T245c65Qld
222,https://twitter.com/TechWiser/status/1574361331096244224,2022-09-26 11:32:46+00:00,"Comment Below with Pictures, what tech gadget did you buy in the Amazon and Flipkart Sale! 👀
Go! 🔥

#AmazonGreatIndianFestival #bigbilliondays #Deals https://t.co/pOfPm7TD40",1574361331096244224,TechWiser,[],,[],
223,https://twitter.com/Sahilbalani25/status/1574360990581686272,2022-09-26 11:31:25+00:00,"Another one from #bigbilliondays 

People buy at higher prices without checking at other places

Again #Dmart offering is at steep discount to #FlipkartBigBillionDays sale https://t.co/PXknNAJEhk",1574360990581686272,Sahilbalani25,[],,[],
224,https://twitter.com/SumitGupta2189/status/1574354423211786241,2022-09-26 11:05:19+00:00,"Worst service by @Flipkart. After shipment of the order, it is canceled without any reason. Now, you can’t reorder the same item as it is 10K higher in price. Flipkart’s big FRAUD. #FraudBigBillionDays #bigbilliondays #fraud @jagograhakjago #Flipkart @consumerforum_ #flipkartscam https://t.co/j0DNQvCPkc",1574354423211786241,SumitGupta2189,[],,[],
225,https://twitter.com/gokuldas10/status/1574351843760939008,2022-09-26 10:55:04+00:00,"Please try to record all your Flipkart deliveries and NEVER EVER share OTP to the delivery boy without proper checks.
#BoycottFlipkart #flipkart #bigbillionscam #flipkartscam #iphonescam #openboxdelivery #iPhone13 #bigbilliondays",1574351843760939008,gokuldas10,[],,[],
226,https://twitter.com/sourabh_rana/status/1574351566739488770,2022-09-26 10:53:58+00:00,"Why People are obsessed with iPhone 14 ?

#iphone14  

#iphone 
#flipkart  #amazon #bigbilliondays https://t.co/4u9UaHuVJ4",1574351566739488770,sourabh_rana,['https://lnkd.in/dDFMQFTa'],https://lnkd.in/dDFMQFTa,['https://t.co/4u9UaHuVJ4'],https://t.co/4u9UaHuVJ4
227,https://twitter.com/abdullahfaraz81/status/1574346113838350336,2022-09-26 10:32:18+00:00,"Nice
@TechnicalGuruji #BigBillionDays #iPhone13OnFlipkart",1574346113838350336,abdullahfaraz81,[],,[],
228,https://twitter.com/realmeTechLife/status/1574345537746337792,2022-09-26 10:30:00+00:00,"Have a smart #realMeDiwali with exciting offers* on #realmeWatch3, #realmeWatch3Pro &amp; #realmeWatch2Pro at @Flipkart’s #BigBillionDays.

#realmeFestiveDays

*T&amp;C Apply 

Head here: https://t.co/Sl7vqlJm4O https://t.co/dI0ejG8Kb9",1574345537746337792,realmeTechLife,['http://bit.ly/3dCTvTG'],http://bit.ly/3dCTvTG,['https://t.co/Sl7vqlJm4O'],https://t.co/Sl7vqlJm4O
229,https://twitter.com/jaiswalakash/status/1574340968421068801,2022-09-26 10:11:51+00:00,"@flipkartsupport @Flipkart bhai ho tum log ya apne aap ko bhi big billion sale me bech diya hai.
#bigbilliondays #BigBillionDaySale #FlipkartBigBillionDays #flipkartsupport #BoycottFlipkart",1574340968421068801,jaiswalakash,[],,[],
230,https://twitter.com/mr__jenil/status/1574340104599937024,2022-09-26 10:08:25+00:00,"Big billion sale 😂
#bigbilliondays #Flipkart #StockMarket #nifty50 #crash https://t.co/HndGoa3uJ1",1574340104599937024,mr__jenil,[],,[],
231,https://twitter.com/imsmahto/status/1574340027953590272,2022-09-26 10:08:07+00:00,Reality of online shopping- Kai baar aap paisa pay kar diye to fir aap fans gaye. #Flipkart #AmazonIn #bigbilliondays #AmazonSeLiya,1574340027953590272,imsmahto,[],,[],
232,https://twitter.com/s1ng4m/status/1574338163979403265,2022-09-26 10:00:42+00:00,"@Flipkart #BigBillionDaySale #bigbilliondays2022 #bigbilliondays after seeing somany used phones received as new phones, Now i understand why they stopped refurbishing phones 2months ago.",1574338163979403265,s1ng4m,[],,[],
233,https://twitter.com/king_magadh/status/1574335666590076929,2022-09-26 09:50:47+00:00,"At one side #bigbilliondays , #TheGreatIndianFestival #JioMartSale and on the other side #congresspresidentelection .",1574335666590076929,king_magadh,[],,[],
234,https://twitter.com/peterarickal/status/1574331209886609408,2022-09-26 09:33:04+00:00,iPhone 13 will be priced at 49999 in Flipkart @TechnicalGuruji @Flipkart #bigbilliondays #iphone130nFlipkart,1574331209886609408,peterarickal,[],,[],
235,https://twitter.com/smartroy2/status/1574330013805342720,2022-09-26 09:28:19+00:00,Be careful when you place an order with @Flipkart . They are cheating people under the #bigbilliondays campaign. Full of hoax with the offers. Don't get cheated. @flipkartsupport is running parallel campaigns to cheat customers. Forced me to cancel my return request. https://t.co/WL4cA7PhkF,1574330013805342720,smartroy2,[],,[],
236,https://twitter.com/SukkhiJewellery/status/1574328803484086272,2022-09-26 09:23:31+00:00,"The biggest sale of the season is here!

Buy all your favorite Sukkhi jewellery and get up to 80% off exclusively on Flipkart.

#Bigbilliondays #Bigbilliondaysale #Flipkart #sukkhifashionjewellery #sukkhi https://t.co/MTqTWttQgd",1574328803484086272,SukkhiJewellery,[],,[],
237,https://twitter.com/DeviceNXT/status/1574325293296545792,2022-09-26 09:09:34+00:00,"#Motorola introduces new range of Revou2 Smart TVs with ‘Sound by #boAt’  
@motorolaindia @RockWithboAt  #Revou2SmartTVs #SmartTVs #SoundbyboAt #Flipkart #BigBillionDays #bigbilliondays2022

https://t.co/9b3hqJPLno https://t.co/oYJ9Z7n2hU",1574325293296545792,DeviceNXT,['https://devicenext.com/motorola-introduces-new-range-of-revou2-smart-tvs-with-sound-by-boat/'],https://devicenext.com/motorola-introduces-new-range-of-revou2-smart-tvs-with-sound-by-boat/,['https://t.co/9b3hqJPLno'],https://t.co/9b3hqJPLno
238,https://twitter.com/_jugrajsingh/status/1574324887258566656,2022-09-26 09:07:57+00:00,Thanks to #bigbilliondays everyone I know has an iPhone 13 now. No cap!,1574324887258566656,_jugrajsingh,[],,[],
239,https://twitter.com/thekeralien/status/1574324496814592000,2022-09-26 09:06:24+00:00,"@SBICard_Connect It's been already took days ro process the application and nobody attending the calls through the number you given. And @SBICard_Connect was quick to do CIBIL enquiry but not anything. And no video kyc information has been provided yet too.

 #bigbilliondays #INDvAUS #audioleak",1574324496814592000,thekeralien,[],,[],
240,https://twitter.com/hemant_kush123/status/1574318643550179328,2022-09-26 08:43:08+00:00,"EMI ke iPhone 13 se achha MI ka phone hai.
#bigbilliondays #Flipkart #AmazonIndia",1574318643550179328,hemant_kush123,[],,[],
241,https://twitter.com/MacRegles/status/1574311786710728704,2022-09-26 08:15:53+00:00,"@flipkartsupport @consumersindia 
What about Price Protection Policy of E-commerce?
Stop looting peoples using word #BigBillionDays.
Below is something new which I have Experienced Today!
Well-played @Flipkart https://t.co/WrzG13ZIIK",1574311786710728704,MacRegles,['https://twitter.com/MacRegles/status/1574311199826903041'],https://twitter.com/MacRegles/status/1574311199826903041,['https://t.co/WrzG13ZIIK'],https://t.co/WrzG13ZIIK
242,https://twitter.com/rahul_kaushik71/status/1574309522998366208,2022-09-26 08:06:54+00:00,@nagwan_shivani @flipkartsupport #flipkart #bigbilliondays2022 #bigbilliondays #bigbillionday,1574309522998366208,rahul_kaushik71,[],,[],
243,https://twitter.com/UjjwalR1031864/status/1574308919320530944,2022-09-26 08:04:30+00:00,"OnePlus Bullets Wireless Z2 🔥
Perfect packaging 🔥😍 Best product. 
1599 BBD Price 😌
#bigbilliondays2022 #bigbilliondays #Shopping https://t.co/0mmdOzbTlb",1574308919320530944,UjjwalR1031864,[],,[],
244,https://twitter.com/Piclooper/status/1574307279121178626,2022-09-26 07:57:59+00:00,"It's just getting out of hand now.
@flipkartsupport will I get my #GooglePixel6A today?As shown in the app? Or is it going to be rescheduled again?
#bigbilliondays
#Flipkart
#googlepixel
@GoogleIndia are you ensuring that the 7 series launch is handled better than this in #India? https://t.co/OQ26U5GAtB",1574307279121178626,Piclooper,[],,[],
245,https://twitter.com/Dhanurddhar_/status/1574303962697605120,2022-09-26 07:44:48+00:00,"@Dipalisenapati4 #bigbilliondays ରୁ କିଣା କିଣି କରୁଛନ୍ତି ତାହେଲେ।ବର୍ଷକ ପାଇଁ ଏକାଥରେ କିଣି ଦିଅନ୍ତୁ।

କେବଳ ଆପଣ ନୁହେଁ ଆପଣଙ୍କ ଭଳି ଯେତେ ଜଣ ଭବୁଛନ୍ତି ମହଙ୍ଗା ବଢିଛି ସେମାନଙ୍କୁ ବି କିଣିବାକୁ କୁହନ୍ତୁ।

ଆଉ ଗୋଟେ କଥା ଯଦି କିଛି ବିକ୍ରି କରିବାକୁ ଚାହୁଁଛନ୍ତି ତେବେ ବଜାରରେ ବିକନ୍ତୁ ଉଚିତ ମୂଲ୍ୟ ଠାରୁ ଅଧିକ ପାଇବେ।",1574303962697605120,Dhanurddhar_,[],,[],
246,https://twitter.com/khaas_aadmee/status/1574303464175603712,2022-09-26 07:42:49+00:00,"Reminder: 

#GreatIndianFestival and #bigbilliondays are sale 

aur sale me kismat walo ko hi accha saman milta hai",1574303464175603712,khaas_aadmee,[],,[],
247,https://twitter.com/heyPrashant31/status/1574303369266491392,2022-09-26 07:42:27+00:00,"spending money on stars like @SrBachchan and @msdhoni for ads ,spend money on logistics. Order id:OD126064076997245000
@binnybansal @Flipkart @flipkartsupport @WorkAtFlipkart @_Kalyan_K @rajneeeshkumar 
#bigbilliondays2022 #bigbilliondays 
#FlipkartAtYourService #flipkartsale.",1574303369266491392,heyPrashant31,[],,[],
248,https://twitter.com/heyPrashant31/status/1574303357316960256,2022-09-26 07:42:24+00:00,"Hi @binnybansal ,

I tried to buy an iPhone 13 in the #bigbilliondays . I request you to put a pause on the Big billion for a few years and work on the logistics. My order was shipped to a hub nearest to me next day.However the package stayed there for next 2 days (1/n)",1574303357316960256,heyPrashant31,[],,[],
249,https://twitter.com/TanishGuleria2/status/1574302078113312768,2022-09-26 07:37:19+00:00,"Asli big billion days toh adani ke chal rahe hai
#adani #bigbilliondays",1574302078113312768,TanishGuleria2,[],,[],
250,https://twitter.com/ashishsacharya/status/1574300880937320450,2022-09-26 07:32:33+00:00,@Flipkart forget who opens it. At least try to update the delivery status of the product and ship it first on a promised date. #bigbilliondays,1574300880937320450,ashishsacharya,[],,[],
251,https://twitter.com/ashishsacharya/status/1574299808260845569,2022-09-26 07:28:18+00:00,@Flipkart should either ship the products as promised or return the money to customers with interest to all those cancelled orders. What a #scam #BigBillionDays sale is!,1574299808260845569,ashishsacharya,[],,[],
252,https://twitter.com/ChaitanyaRungta/status/1574298945484124160,2022-09-26 07:24:52+00:00,"Had ordered this @FastandUp_India product from @Flipkart, which was delivered yesterday. As you can see the cap is infested with small insects but @flipkartsupport refuses to replace the product as it 'no return'. Ridiculous ! #bigbilliondays https://t.co/qCvP4Rb8X6",1574298945484124160,ChaitanyaRungta,[],,[],
253,https://twitter.com/PiyushMalpure/status/1574287241140371456,2022-09-26 06:38:21+00:00,"Irony for most people during online sale is they are spending more while thinking they are saving more.

Great Indian Festival ki Hardik Shubhkamnaye! 😌

#GreatIndianFestival #bigbilliondays",1574287241140371456,PiyushMalpure,[],,[],
